Id,Name,Score,Country,CreatedDateTime
433,Thaksin,5,Cambodia,1/1/2019 12:13:10 AM,
434,Saladpuk,8,Thailand,1/1/2019 11:50:50 PM,
435,Saladpuk,5,Cambodia,1/1/2019 9:30:20 AM,
436,Prayut,6,Cambodia,1/1/2019 4:55:20 AM,
437,Saladpuk,2,Thailand,1/1/2019 1:44:30 AM,
438,Thaksin,9,Philippines,1/1/2019 10:51:10 AM,
439,Saladpuk,2,Philippines,1/1/2019 8:45:40 PM,
440,Thaksin,8,Philippines,1/1/2019 4:53:20 AM,
441,Thaksin,3,Cambodia,1/1/2019 3:43:50 AM,
442,Prayut,2,Philippines,1/1/2019 5:44:30 AM,
443,Thaksin,9,Cambodia,1/1/2019 5:49:20 PM,
444,Saladpuk,9,Thailand,1/1/2019 4:01:20 AM,
445,Saladpuk,2,Cambodia,1/1/2019 7:58:40 AM,
446,Thaksin,2,Cambodia,1/1/2019 3:54:20 PM,
447,Thaksin,10,Philippines,1/1/2019 11:49:30 PM,
448,Saladpuk,5,Cambodia,1/1/2019 2:59:10 PM,
449,Thaksin,4,Philippines,1/1/2019 12:35:20 PM,
450,Saladpuk,5,Thailand,1/1/2019 3:34:20 AM,
451,Thaksin,9,Cambodia,1/1/2019 8:18:50 PM,
452,Thaksin,4,Thailand,1/1/2019 9:48:50 AM,
453,Saladpuk,6,Philippines,1/1/2019 8:46:30 AM,
454,Saladpuk,6,Philippines,1/1/2019 8:22:20 AM,
455,Prayut,1,Philippines,1/2/2019 2:09:30 AM,
456,Thaksin,10,Thailand,1/1/2019 12:05:00 AM,
457,Thaksin,9,Thailand,1/1/2019 8:10:50 PM,
458,Prayut,6,Thailand,1/1/2019 3:13:00 PM,
459,Prayut,4,Philippines,1/1/2019 3:46:00 PM,
460,Thaksin,8,Thailand,1/1/2019 2:41:30 AM,
461,Thaksin,5,Philippines,1/1/2019 12:44:40 PM,
462,Prayut,1,Thailand,1/2/2019 3:40:00 AM,
463,Thaksin,6,Cambodia,1/2/2019 3:32:40 AM,
464,Prayut,4,Philippines,1/1/2019 2:02:40 PM,
465,Prayut,6,Thailand,1/1/2019 2:05:20 PM,
466,Saladpuk,6,Cambodia,1/1/2019 2:02:50 PM,
467,Thaksin,2,Cambodia,1/1/2019 11:53:40 PM,
468,Prayut,2,Philippines,1/1/2019 3:40:50 AM,
469,Prayut,7,Thailand,1/1/2019 11:47:10 PM,
470,Saladpuk,8,Thailand,1/1/2019 10:56:50 AM,
471,Thaksin,1,Thailand,1/1/2019 10:54:10 AM,
472,Prayut,2,Philippines,1/1/2019 2:31:50 PM,
473,Thaksin,4,Philippines,1/2/2019 3:40:10 AM,
474,Thaksin,7,Philippines,1/1/2019 2:30:10 AM,
475,Saladpuk,3,Thailand,1/1/2019 4:55:20 PM,
476,Thaksin,5,Thailand,1/1/2019 12:41:30 PM,
477,Prayut,5,Thailand,1/1/2019 5:03:00 AM,
478,Saladpuk,10,Cambodia,1/2/2019 2:36:50 AM,
479,Thaksin,9,Philippines,1/1/2019 4:30:20 AM,
480,Thaksin,1,Cambodia,1/1/2019 7:34:30 AM,
481,Thaksin,10,Thailand,1/1/2019 9:01:30 AM,
482,Saladpuk,8,Philippines,1/1/2019 4:47:30 AM,
483,Prayut,2,Philippines,1/2/2019 1:11:20 AM,
484,Prayut,7,Philippines,1/1/2019 4:13:50 AM,
485,Prayut,7,Cambodia,1/1/2019 2:29:30 PM,
486,Prayut,6,Cambodia,1/1/2019 6:51:20 PM,
487,Saladpuk,10,Cambodia,1/1/2019 3:58:20 PM,
488,Prayut,7,Cambodia,1/1/2019 2:10:50 AM,
489,Prayut,8,Thailand,1/1/2019 7:26:00 PM,
490,Saladpuk,10,Thailand,1/1/2019 3:29:50 AM,
491,Prayut,10,Cambodia,1/1/2019 11:59:20 PM,
492,Saladpuk,5,Thailand,1/1/2019 8:02:10 PM,
493,Saladpuk,8,Cambodia,1/1/2019 11:04:40 PM,
494,Thaksin,10,Thailand,1/1/2019 10:51:50 PM,
495,Thaksin,6,Thailand,1/1/2019 10:05:10 AM,
496,Saladpuk,2,Cambodia,1/1/2019 2:05:00 AM,
497,Thaksin,7,Thailand,1/2/2019 1:41:40 AM,
498,Thaksin,1,Philippines,1/1/2019 10:16:00 PM,
499,Thaksin,5,Philippines,1/1/2019 12:26:20 AM,
500,Saladpuk,6,Cambodia,1/1/2019 3:54:30 PM,
501,Thaksin,10,Cambodia,1/2/2019 3:27:10 AM,
502,Saladpuk,8,Cambodia,1/1/2019 8:43:10 PM,
503,Thaksin,4,Thailand,1/1/2019 4:40:00 PM,
504,Prayut,9,Thailand,1/1/2019 6:52:10 PM,
505,Thaksin,4,Thailand,1/1/2019 12:59:40 PM,
506,Saladpuk,4,Thailand,1/1/2019 12:52:10 AM,
507,Prayut,6,Cambodia,1/1/2019 1:04:30 AM,
508,Saladpuk,3,Philippines,1/1/2019 11:54:40 PM,
509,Saladpuk,8,Philippines,1/1/2019 4:10:20 AM,
510,Thaksin,5,Philippines,1/1/2019 9:50:40 PM,
511,Saladpuk,5,Cambodia,1/1/2019 12:51:10 AM,
512,Prayut,4,Thailand,1/1/2019 6:31:20 PM,
513,Thaksin,1,Cambodia,1/1/2019 10:27:10 PM,
514,Saladpuk,1,Thailand,1/1/2019 8:40:40 AM,
515,Thaksin,5,Thailand,1/1/2019 8:11:00 PM,
516,Thaksin,6,Cambodia,1/1/2019 6:18:50 AM,
517,Prayut,4,Cambodia,1/2/2019 1:58:00 AM,
518,Saladpuk,10,Thailand,1/1/2019 3:30:10 AM,
519,Thaksin,6,Cambodia,1/1/2019 11:33:40 PM,
520,Prayut,3,Thailand,1/1/2019 11:38:30 AM,
521,Thaksin,7,Philippines,1/1/2019 5:37:40 AM,
522,Prayut,9,Cambodia,1/1/2019 12:03:20 AM,
523,Thaksin,4,Cambodia,1/1/2019 5:25:40 AM,
524,Saladpuk,1,Cambodia,1/1/2019 1:43:10 PM,
525,Prayut,3,Thailand,1/1/2019 12:35:50 PM,
526,Prayut,2,Cambodia,1/1/2019 1:00:10 PM,
527,Saladpuk,4,Thailand,1/1/2019 10:30:40 PM,
528,Thaksin,5,Cambodia,1/1/2019 9:42:00 AM,
529,Saladpuk,8,Thailand,1/1/2019 8:28:40 PM,
530,Prayut,3,Cambodia,1/1/2019 11:50:30 PM,
531,Prayut,6,Cambodia,1/1/2019 7:33:40 PM,
532,Thaksin,9,Philippines,1/1/2019 2:49:20 PM,
533,Saladpuk,10,Philippines,1/1/2019 7:21:10 PM,
534,Prayut,8,Cambodia,1/1/2019 7:01:10 AM,
535,Saladpuk,2,Thailand,1/1/2019 1:08:50 PM,
536,Thaksin,8,Cambodia,1/2/2019 3:21:20 AM,
537,Prayut,2,Philippines,1/1/2019 12:42:20 PM,
538,Prayut,7,Cambodia,1/1/2019 6:01:30 PM,
539,Prayut,5,Cambodia,1/1/2019 8:00:40 AM,
540,Prayut,9,Thailand,1/1/2019 4:33:00 AM,
541,Thaksin,7,Cambodia,1/1/2019 9:01:20 PM,
542,Thaksin,8,Cambodia,1/1/2019 1:47:10 PM,
543,Saladpuk,1,Cambodia,1/1/2019 7:42:50 PM,
544,Saladpuk,10,Thailand,1/1/2019 2:31:30 AM,
545,Saladpuk,6,Philippines,1/1/2019 5:21:30 AM,
546,Prayut,5,Philippines,1/1/2019 2:36:00 PM,
547,Saladpuk,3,Philippines,1/1/2019 2:05:00 PM,
548,Saladpuk,4,Cambodia,1/1/2019 7:12:40 AM,
549,Saladpuk,1,Thailand,1/2/2019 1:50:40 AM,
550,Saladpuk,6,Cambodia,1/1/2019 7:46:30 AM,
551,Prayut,5,Thailand,1/1/2019 8:31:30 PM,
552,Saladpuk,9,Cambodia,1/1/2019 11:14:30 PM,
553,Saladpuk,6,Thailand,1/1/2019 5:06:10 AM,
554,Saladpuk,10,Thailand,1/1/2019 12:12:00 AM,
555,Prayut,2,Cambodia,1/1/2019 7:38:00 AM,
556,Prayut,9,Cambodia,1/2/2019 12:37:30 AM,
557,Thaksin,4,Cambodia,1/1/2019 1:53:30 AM,
558,Prayut,3,Thailand,1/1/2019 4:59:50 PM,
559,Saladpuk,5,Cambodia,1/1/2019 12:08:30 PM,
560,Saladpuk,1,Cambodia,1/1/2019 12:19:10 PM,
561,Prayut,1,Thailand,1/1/2019 4:20:20 PM,
562,Saladpuk,4,Thailand,1/1/2019 5:38:30 AM,
563,Prayut,1,Thailand,1/2/2019 1:54:40 AM,
564,Saladpuk,2,Cambodia,1/2/2019 1:15:20 AM,
565,Saladpuk,4,Thailand,1/1/2019 6:07:10 PM,
566,Saladpuk,5,Philippines,1/2/2019 1:40:30 AM,
567,Thaksin,5,Thailand,1/1/2019 7:48:20 PM,
568,Thaksin,9,Philippines,1/2/2019 12:58:30 AM,
569,Thaksin,10,Cambodia,1/1/2019 8:09:20 PM,
570,Thaksin,8,Philippines,1/1/2019 2:44:00 AM,
571,Saladpuk,5,Thailand,1/2/2019 12:44:30 AM,
572,Saladpuk,1,Cambodia,1/2/2019 12:53:30 AM,
573,Prayut,5,Cambodia,1/1/2019 9:42:00 PM,
574,Prayut,9,Thailand,1/1/2019 6:15:10 AM,
575,Saladpuk,4,Thailand,1/1/2019 8:21:10 PM,
576,Saladpuk,4,Philippines,1/2/2019 1:42:00 AM,
577,Saladpuk,2,Thailand,1/1/2019 4:13:10 AM,
578,Thaksin,8,Thailand,1/1/2019 8:12:40 AM,
579,Prayut,2,Cambodia,1/2/2019 12:07:10 AM,
580,Saladpuk,1,Cambodia,1/1/2019 11:57:10 AM,
581,Saladpuk,3,Philippines,1/1/2019 12:13:00 AM,
582,Thaksin,1,Thailand,1/1/2019 8:55:30 PM,
583,Prayut,4,Cambodia,1/1/2019 6:38:50 AM,
584,Prayut,10,Philippines,1/1/2019 11:28:20 PM,
585,Prayut,4,Philippines,1/1/2019 5:26:50 AM,
586,Prayut,4,Thailand,1/1/2019 5:32:10 AM,
587,Saladpuk,1,Thailand,1/1/2019 4:24:40 PM,
588,Thaksin,4,Thailand,1/1/2019 3:27:20 AM,
589,Prayut,7,Philippines,1/1/2019 12:59:20 AM,
590,Thaksin,7,Cambodia,1/1/2019 3:21:10 AM,
591,Prayut,6,Thailand,1/1/2019 7:26:20 AM,
592,Saladpuk,1,Cambodia,1/1/2019 9:14:40 PM,
593,Saladpuk,6,Thailand,1/1/2019 9:56:50 PM,
594,Saladpuk,5,Cambodia,1/1/2019 7:27:50 PM,
595,Prayut,6,Philippines,1/1/2019 11:37:30 AM,
596,Prayut,6,Thailand,1/1/2019 2:20:40 PM,
597,Saladpuk,5,Cambodia,1/1/2019 1:59:00 AM,
598,Saladpuk,9,Thailand,1/1/2019 12:06:20 AM,
599,Prayut,6,Thailand,1/1/2019 5:56:30 AM,
600,Prayut,1,Thailand,1/1/2019 3:03:50 AM,
601,Thaksin,4,Thailand,1/2/2019 12:48:30 AM,
602,Saladpuk,3,Philippines,1/1/2019 8:24:40 AM,
603,Prayut,1,Thailand,1/1/2019 2:14:10 AM,
604,Prayut,1,Thailand,1/1/2019 11:35:00 AM,
605,Saladpuk,9,Philippines,1/1/2019 8:25:40 PM,
606,Thaksin,6,Cambodia,1/1/2019 2:27:20 PM,
607,Thaksin,2,Philippines,1/1/2019 8:22:50 PM,
608,Saladpuk,5,Philippines,1/2/2019 1:15:50 AM,
609,Thaksin,8,Philippines,1/1/2019 6:51:50 PM,
610,Saladpuk,5,Cambodia,1/1/2019 12:49:30 AM,
611,Thaksin,3,Thailand,1/1/2019 5:41:50 AM,
612,Prayut,2,Thailand,1/2/2019 1:13:40 AM,
613,Thaksin,9,Philippines,1/1/2019 4:41:50 AM,
614,Saladpuk,3,Cambodia,1/2/2019 2:51:30 AM,
615,Prayut,8,Cambodia,1/2/2019 2:56:40 AM,
616,Thaksin,1,Thailand,1/1/2019 3:02:20 PM,
617,Saladpuk,2,Cambodia,1/1/2019 4:15:30 AM,
618,Saladpuk,5,Thailand,1/1/2019 11:54:30 PM,
619,Thaksin,10,Thailand,1/1/2019 10:02:40 AM,
620,Thaksin,4,Philippines,1/1/2019 6:30:10 AM,
621,Saladpuk,10,Thailand,1/1/2019 10:38:30 AM,
622,Thaksin,6,Philippines,1/1/2019 7:17:30 AM,
623,Saladpuk,10,Philippines,1/1/2019 3:02:20 PM,
624,Prayut,5,Cambodia,1/1/2019 3:58:10 PM,
625,Saladpuk,6,Philippines,1/1/2019 2:06:00 PM,
626,Thaksin,10,Philippines,1/1/2019 12:02:20 AM,
627,Prayut,1,Philippines,1/1/2019 2:37:00 AM,
628,Saladpuk,2,Cambodia,1/1/2019 11:59:20 AM,
629,Prayut,3,Philippines,1/1/2019 12:50:50 PM,
630,Prayut,8,Thailand,1/1/2019 8:52:50 PM,
631,Saladpuk,3,Philippines,1/1/2019 3:10:20 AM,
632,Thaksin,6,Philippines,1/1/2019 12:37:50 AM,
633,Saladpuk,6,Thailand,1/2/2019 12:25:10 AM,
634,Thaksin,4,Cambodia,1/1/2019 1:22:30 AM,
635,Saladpuk,3,Philippines,1/1/2019 11:11:30 AM,
636,Prayut,8,Thailand,1/2/2019 3:25:20 AM,
637,Thaksin,5,Cambodia,1/1/2019 3:47:30 PM,
638,Thaksin,2,Philippines,1/1/2019 10:29:10 AM,
639,Thaksin,2,Thailand,1/1/2019 8:41:20 AM,
640,Prayut,8,Cambodia,1/1/2019 2:30:50 AM,
641,Saladpuk,8,Philippines,1/1/2019 6:43:00 PM,
642,Prayut,7,Philippines,1/1/2019 5:04:20 PM,
643,Thaksin,9,Cambodia,1/1/2019 2:14:50 PM,
644,Saladpuk,7,Philippines,1/1/2019 3:26:20 PM,
645,Saladpuk,10,Philippines,1/1/2019 1:44:20 AM,
646,Prayut,5,Cambodia,1/1/2019 4:36:40 AM,
647,Prayut,9,Cambodia,1/1/2019 7:44:40 AM,
648,Saladpuk,4,Thailand,1/1/2019 11:37:20 AM,
649,Prayut,7,Thailand,1/1/2019 2:46:00 AM,
650,Saladpuk,4,Thailand,1/1/2019 9:18:50 PM,
651,Thaksin,1,Philippines,1/1/2019 4:09:50 PM,
652,Prayut,3,Cambodia,1/1/2019 11:38:00 PM,
653,Saladpuk,7,Thailand,1/1/2019 12:06:00 AM,
654,Saladpuk,4,Thailand,1/1/2019 6:43:40 PM,
655,Saladpuk,7,Philippines,1/1/2019 12:59:30 AM,
656,Saladpuk,8,Cambodia,1/1/2019 8:53:30 AM,
657,Prayut,10,Philippines,1/1/2019 11:23:10 AM,
658,Thaksin,9,Cambodia,1/1/2019 10:18:50 PM,
659,Prayut,10,Cambodia,1/2/2019 3:01:40 AM,
660,Thaksin,10,Cambodia,1/1/2019 12:46:40 PM,
661,Thaksin,6,Thailand,1/1/2019 2:06:00 PM,
662,Saladpuk,1,Cambodia,1/1/2019 11:43:00 AM,
663,Thaksin,7,Philippines,1/1/2019 11:10:50 AM,
664,Thaksin,1,Cambodia,1/1/2019 9:04:00 PM,
665,Thaksin,6,Philippines,1/2/2019 1:03:50 AM,
666,Thaksin,10,Cambodia,1/1/2019 10:24:10 AM,
667,Saladpuk,4,Thailand,1/1/2019 2:59:00 AM,
668,Prayut,2,Thailand,1/1/2019 5:21:30 AM,
669,Saladpuk,5,Cambodia,1/1/2019 8:48:20 PM,
670,Thaksin,10,Thailand,1/1/2019 10:00:00 PM,
671,Thaksin,3,Philippines,1/1/2019 7:42:40 PM,
672,Prayut,2,Cambodia,1/2/2019 12:57:00 AM,
673,Thaksin,9,Cambodia,1/2/2019 1:23:00 AM,
674,Saladpuk,5,Philippines,1/1/2019 4:08:20 PM,
675,Saladpuk,7,Cambodia,1/2/2019 1:26:10 AM,
676,Prayut,3,Cambodia,1/1/2019 9:47:50 AM,
677,Thaksin,8,Thailand,1/2/2019 3:03:50 AM,
678,Thaksin,8,Thailand,1/1/2019 3:03:50 PM,
679,Thaksin,10,Cambodia,1/1/2019 8:27:30 AM,
680,Saladpuk,9,Cambodia,1/2/2019 1:38:50 AM,
681,Prayut,2,Philippines,1/2/2019 3:28:50 AM,
682,Prayut,3,Philippines,1/1/2019 10:41:00 PM,
683,Thaksin,10,Philippines,1/2/2019 2:50:10 AM,
684,Thaksin,2,Philippines,1/1/2019 6:33:50 AM,
685,Thaksin,6,Thailand,1/1/2019 4:22:30 AM,
686,Saladpuk,4,Cambodia,1/1/2019 7:13:20 PM,
687,Prayut,10,Cambodia,1/1/2019 7:39:10 AM,
688,Saladpuk,6,Cambodia,1/1/2019 6:08:20 AM,
689,Saladpuk,6,Philippines,1/1/2019 10:06:30 PM,
690,Thaksin,7,Cambodia,1/1/2019 5:56:10 AM,
691,Prayut,4,Cambodia,1/1/2019 4:35:00 PM,
692,Saladpuk,2,Thailand,1/1/2019 8:47:20 AM,
693,Saladpuk,2,Cambodia,1/1/2019 1:04:00 PM,
694,Thaksin,4,Philippines,1/1/2019 4:20:00 PM,
695,Prayut,10,Thailand,1/1/2019 9:32:30 PM,
696,Prayut,7,Philippines,1/1/2019 12:34:50 AM,
697,Thaksin,6,Philippines,1/1/2019 12:47:30 AM,
698,Saladpuk,1,Cambodia,1/1/2019 1:16:40 AM,
699,Prayut,1,Cambodia,1/1/2019 6:47:50 PM,
700,Prayut,8,Philippines,1/1/2019 4:17:30 PM,
701,Prayut,1,Thailand,1/2/2019 1:36:00 AM,
702,Prayut,1,Cambodia,1/2/2019 1:04:20 AM,
703,Thaksin,4,Philippines,1/1/2019 5:20:00 PM,
704,Thaksin,9,Cambodia,1/1/2019 2:24:50 AM,
705,Thaksin,4,Thailand,1/1/2019 1:59:20 PM,
706,Thaksin,10,Thailand,1/1/2019 2:59:10 AM,
707,Thaksin,6,Cambodia,1/1/2019 2:36:30 PM,
708,Prayut,3,Cambodia,1/1/2019 12:39:30 AM,
709,Saladpuk,7,Philippines,1/1/2019 8:26:10 PM,
710,Thaksin,9,Thailand,1/1/2019 8:19:20 AM,
711,Prayut,9,Cambodia,1/1/2019 11:51:20 PM,
712,Saladpuk,1,Philippines,1/1/2019 12:13:10 AM,
713,Thaksin,3,Thailand,1/1/2019 5:52:10 PM,
714,Thaksin,2,Thailand,1/2/2019 2:01:50 AM,
715,Saladpuk,1,Cambodia,1/1/2019 9:34:00 AM,
716,Thaksin,2,Philippines,1/1/2019 9:45:00 AM,
717,Prayut,10,Thailand,1/1/2019 6:38:40 PM,
718,Saladpuk,7,Cambodia,1/1/2019 8:38:00 PM,
719,Saladpuk,10,Cambodia,1/1/2019 3:02:50 PM,
720,Thaksin,3,Thailand,1/1/2019 2:15:30 PM,
721,Prayut,6,Philippines,1/1/2019 5:51:40 PM,
722,Saladpuk,10,Cambodia,1/1/2019 3:29:20 AM,
723,Thaksin,10,Philippines,1/1/2019 2:09:50 PM,
724,Thaksin,8,Philippines,1/1/2019 7:31:50 PM,
725,Prayut,1,Thailand,1/1/2019 1:37:30 AM,
726,Prayut,1,Philippines,1/1/2019 12:16:40 AM,
727,Prayut,4,Cambodia,1/1/2019 5:45:00 PM,
728,Thaksin,7,Cambodia,1/1/2019 9:36:30 PM,
729,Prayut,9,Cambodia,1/2/2019 2:06:10 AM,
730,Saladpuk,4,Thailand,1/1/2019 11:02:30 PM,
731,Thaksin,2,Thailand,1/1/2019 2:40:40 AM,
732,Prayut,1,Thailand,1/1/2019 2:49:30 PM,
733,Saladpuk,10,Cambodia,1/1/2019 12:36:30 PM,
734,Saladpuk,1,Philippines,1/2/2019 12:21:00 AM,
735,Thaksin,9,Philippines,1/1/2019 9:41:00 PM,
736,Thaksin,9,Cambodia,1/1/2019 10:53:30 PM,
737,Thaksin,10,Cambodia,1/1/2019 2:48:00 PM,
738,Saladpuk,9,Cambodia,1/1/2019 3:24:30 PM,
739,Prayut,3,Cambodia,1/1/2019 1:33:10 PM,
740,Prayut,9,Thailand,1/1/2019 8:03:50 PM,
741,Saladpuk,9,Cambodia,1/1/2019 3:30:00 PM,
742,Prayut,10,Cambodia,1/2/2019 2:05:00 AM,
743,Saladpuk,6,Cambodia,1/1/2019 11:09:20 AM,
744,Thaksin,5,Thailand,1/1/2019 6:53:10 PM,
745,Thaksin,4,Cambodia,1/2/2019 2:53:00 AM,
746,Thaksin,8,Thailand,1/1/2019 7:30:40 AM,
747,Thaksin,2,Cambodia,1/2/2019 12:54:50 AM,
748,Thaksin,4,Thailand,1/1/2019 7:17:40 PM,
749,Prayut,2,Philippines,1/1/2019 8:29:10 PM,
750,Saladpuk,1,Philippines,1/1/2019 4:13:10 PM,
751,Saladpuk,7,Cambodia,1/1/2019 8:08:50 PM,
752,Thaksin,1,Thailand,1/1/2019 12:18:30 PM,
753,Prayut,9,Philippines,1/1/2019 12:59:20 PM,
754,Saladpuk,2,Thailand,1/1/2019 7:09:10 AM,
755,Thaksin,3,Thailand,1/2/2019 12:36:30 AM,
756,Thaksin,8,Cambodia,1/1/2019 7:57:30 PM,
757,Thaksin,7,Cambodia,1/1/2019 7:22:30 AM,
758,Prayut,6,Cambodia,1/1/2019 2:51:10 PM,
759,Thaksin,10,Cambodia,1/2/2019 12:04:40 AM,
760,Saladpuk,6,Philippines,1/1/2019 1:27:20 PM,
761,Prayut,2,Philippines,1/1/2019 4:30:40 PM,
762,Thaksin,6,Cambodia,1/1/2019 5:53:20 PM,
763,Prayut,5,Thailand,1/1/2019 1:54:20 AM,
764,Saladpuk,10,Thailand,1/1/2019 4:20:30 PM,
765,Saladpuk,8,Thailand,1/1/2019 11:09:10 PM,
766,Thaksin,9,Philippines,1/1/2019 1:23:20 PM,
767,Thaksin,4,Philippines,1/1/2019 9:20:30 AM,
768,Thaksin,4,Philippines,1/1/2019 2:17:40 AM,
769,Thaksin,6,Philippines,1/1/2019 6:18:30 AM,
770,Prayut,9,Thailand,1/2/2019 2:21:20 AM,
771,Saladpuk,10,Cambodia,1/1/2019 5:51:00 AM,
772,Thaksin,3,Cambodia,1/1/2019 4:26:40 PM,
773,Prayut,1,Philippines,1/1/2019 3:35:10 PM,
774,Saladpuk,10,Thailand,1/1/2019 3:39:20 AM,
775,Thaksin,5,Thailand,1/1/2019 2:02:00 AM,
776,Thaksin,1,Thailand,1/1/2019 3:13:50 PM,
777,Thaksin,1,Cambodia,1/1/2019 12:47:30 PM,
778,Saladpuk,10,Philippines,1/1/2019 7:17:40 AM,
779,Thaksin,3,Cambodia,1/1/2019 11:34:40 AM,
780,Thaksin,6,Thailand,1/1/2019 5:42:40 AM,
781,Prayut,4,Cambodia,1/1/2019 11:36:40 AM,
782,Thaksin,4,Philippines,1/1/2019 2:43:20 PM,
783,Thaksin,8,Philippines,1/1/2019 11:34:10 AM,
784,Prayut,3,Thailand,1/1/2019 6:56:50 AM,
785,Prayut,8,Philippines,1/1/2019 8:51:50 AM,
786,Prayut,1,Cambodia,1/1/2019 9:26:20 PM,
787,Saladpuk,5,Thailand,1/1/2019 1:44:20 AM,
788,Thaksin,7,Cambodia,1/1/2019 11:28:30 PM,
789,Saladpuk,9,Thailand,1/1/2019 8:27:30 AM,
790,Thaksin,8,Philippines,1/1/2019 4:17:20 AM,
791,Saladpuk,1,Philippines,1/1/2019 7:43:10 AM,
792,Saladpuk,4,Cambodia,1/1/2019 7:30:10 AM,
793,Prayut,3,Cambodia,1/1/2019 8:04:10 PM,
794,Prayut,8,Cambodia,1/1/2019 9:49:40 PM,
795,Prayut,9,Thailand,1/1/2019 5:09:20 AM,
796,Saladpuk,8,Thailand,1/1/2019 10:30:10 PM,
797,Saladpuk,10,Thailand,1/2/2019 1:06:20 AM,
798,Prayut,1,Philippines,1/1/2019 2:01:50 AM,
799,Prayut,6,Thailand,1/1/2019 5:33:40 PM,
800,Saladpuk,3,Cambodia,1/2/2019 2:49:20 AM,
801,Prayut,9,Thailand,1/1/2019 2:47:00 AM,
802,Saladpuk,9,Philippines,1/1/2019 2:34:40 PM,
803,Thaksin,5,Cambodia,1/1/2019 6:29:50 PM,
804,Thaksin,8,Philippines,1/1/2019 4:12:50 PM,
805,Prayut,2,Thailand,1/1/2019 4:18:50 AM,
806,Saladpuk,6,Thailand,1/2/2019 2:18:10 AM,
807,Thaksin,6,Philippines,1/1/2019 9:40:50 AM,
808,Prayut,9,Philippines,1/1/2019 2:33:00 PM,
809,Saladpuk,2,Thailand,1/1/2019 1:20:30 PM,
810,Thaksin,1,Philippines,1/1/2019 7:07:50 AM,
811,Saladpuk,6,Cambodia,1/1/2019 2:55:10 PM,
812,Thaksin,2,Cambodia,1/1/2019 5:01:40 AM,
813,Thaksin,5,Philippines,1/2/2019 12:53:00 AM,
814,Saladpuk,5,Philippines,1/1/2019 11:37:40 AM,
815,Thaksin,2,Cambodia,1/1/2019 3:08:30 PM,
816,Saladpuk,7,Philippines,1/1/2019 2:04:10 PM,
817,Prayut,10,Cambodia,1/1/2019 1:31:50 PM,
818,Thaksin,4,Philippines,1/2/2019 12:57:40 AM,
819,Thaksin,9,Thailand,1/1/2019 6:08:20 PM,
820,Saladpuk,8,Cambodia,1/1/2019 10:55:20 AM,
821,Saladpuk,7,Philippines,1/1/2019 8:37:20 AM,
822,Saladpuk,9,Cambodia,1/1/2019 7:50:30 PM,
823,Thaksin,8,Philippines,1/1/2019 11:42:40 AM,
824,Thaksin,2,Thailand,1/1/2019 10:48:20 AM,
825,Prayut,1,Philippines,1/1/2019 1:54:10 PM,
826,Thaksin,10,Cambodia,1/1/2019 7:52:40 AM,
827,Thaksin,9,Cambodia,1/1/2019 7:32:00 AM,
828,Saladpuk,1,Cambodia,1/1/2019 9:21:40 PM,
829,Prayut,2,Cambodia,1/1/2019 11:36:10 AM,
830,Prayut,5,Thailand,1/2/2019 1:19:00 AM,
831,Thaksin,8,Thailand,1/1/2019 8:32:00 PM,
832,Thaksin,6,Cambodia,1/1/2019 6:35:50 AM,
833,Prayut,8,Philippines,1/1/2019 12:47:00 AM,
834,Prayut,10,Philippines,1/1/2019 3:42:20 AM,
835,Prayut,5,Philippines,1/1/2019 10:23:20 AM,
836,Thaksin,2,Cambodia,1/1/2019 9:20:50 AM,
837,Thaksin,2,Philippines,1/1/2019 6:56:40 AM,
838,Prayut,8,Cambodia,1/1/2019 9:50:10 AM,
839,Prayut,9,Philippines,1/1/2019 11:53:00 PM,
840,Prayut,10,Philippines,1/2/2019 12:27:20 AM,
841,Thaksin,3,Cambodia,1/1/2019 4:07:20 PM,
842,Saladpuk,4,Philippines,1/1/2019 8:53:40 PM,
843,Thaksin,4,Cambodia,1/1/2019 2:57:00 PM,
844,Thaksin,10,Cambodia,1/1/2019 1:45:00 PM,
845,Thaksin,8,Cambodia,1/1/2019 6:30:30 AM,
846,Prayut,3,Cambodia,1/2/2019 1:09:20 AM,
847,Saladpuk,5,Cambodia,1/1/2019 1:21:20 AM,
848,Saladpuk,10,Thailand,1/1/2019 1:37:30 AM,
849,Thaksin,10,Thailand,1/1/2019 3:40:10 AM,
850,Thaksin,9,Thailand,1/1/2019 1:41:40 AM,
851,Thaksin,10,Philippines,1/1/2019 11:21:50 AM,
852,Thaksin,10,Philippines,1/1/2019 8:11:50 PM,
853,Thaksin,4,Cambodia,1/1/2019 4:00:40 AM,
854,Thaksin,7,Thailand,1/1/2019 4:00:50 AM,
855,Prayut,7,Thailand,1/1/2019 8:52:10 PM,
856,Saladpuk,8,Philippines,1/1/2019 2:48:10 PM,
857,Saladpuk,4,Philippines,1/1/2019 5:17:50 PM,
858,Prayut,5,Philippines,1/1/2019 4:07:40 PM,
859,Thaksin,3,Philippines,1/2/2019 1:02:20 AM,
860,Thaksin,1,Cambodia,1/1/2019 10:53:10 AM,
861,Prayut,7,Philippines,1/1/2019 6:26:00 PM,
862,Thaksin,2,Cambodia,1/2/2019 1:22:40 AM,
863,Prayut,9,Cambodia,1/1/2019 11:07:50 PM,
